treasure itemtypes "Common","Uncommon","Rare","Epic","Legendary","Divine","Unique"
new subtable "1,1"
object category "T_EquipmentTrader_BodyArmor_Magic",1,0,0,0,0,0,0,0
new treasuretable "GOB_KingQuarters"
new subtable "0,2; 2,3; 3,3"
object category "T_Gold_Pocket_Poor",2,0,0,0,0,0,0,0
object category "T_Supply_Scroll_Single",2,0,0,0,0,0,0,0
object category "T_ST_RandomPotion",2,0,0,0,0,0,0,0
object category "T_ST_GEN_Valuables_Jewelry_Silver",1,0,0,0,0,0,0,0
object category "T_Alchemy_Coating",2,0,0,0,0,0,0,0
new treasuretable "GOB_King_Treasures_Gold_Horde"
new subtable "1,1"
object category "T_Gold_Stash_Opulent",1,0,0,0,0,0,0,0
new treasuretable "GOB_King_Treasures_Valuables"
new subtable "2,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "GOB_King_MagicItems"
new subtable "-1"
object category "I_MAG_ZOC_AdvantageOnMeleeAttackWhileSurounded_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Mobility_MomentumOnDash_Boots",1,0,0,0,0,0,0,0
new treasuretable "GOB_King_Treasures"
new subtable "1,1"
object category "T_GOB_King_MagicItems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_GOB_King_Treasures_Gold_Horde",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_GOB_King_Treasures_Valuables",1,0,0,0,0,0,0,0
new treasuretable "GOB_WolfPens_BeastmasterTreasure"
new subtable "3,1"
object category "I_OBJ_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Healing_Greater",1,0,0,0,0,0,0,0
new treasuretable "GOB_WolfPens_HealingSupply"
new subtable "2,1; 3,1"
object category "I_OBJ_Potion_Healing",1,0,0,0,0,0,0,0
new treasuretable "GOB_PriestChamber_Bookshelf"
new subtable "1,1; 2,1"
object category "BookScholar",1,0,0,0,0,0,0,0
object category "BookEntertainment",1,0,0,0,0,0,0,0
new treasuretable "GOB_PriestChamber_Belongings_Valuables"
new subtable "1,1"
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
new treasuretable "GOB_PriestChamber_Belongings_Bones"
new subtable "3,1; 4,1;5,1;6,1"
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
new subtable "2,1; 3,1"
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
new treasuretable "GOB_PriestChamber_Belongings_Scrolls"
new subtable "2,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new treasuretable "GOB_PriestChamber_Belongings_Potions"
new subtable "4,1"
object category "I_OBJ_Potion_Healing",4,0,0,0,0,0,0,0
object category "I_OBJ_Potion_Healing_Greater",4,0,0,0,0,0,0,0
object category "I_OBJ_Potion_Of_Fire_Resistance",2,0,0,0,0,0,0,0
new treasuretable "GOB_PriestChamber_Belongings"
new subtable "1,1"
object category "T_GOB_PriestChamber_Belongings_Valuables",1,0,0,0,0,0,0,0
object category "T_GOB_PriestChamber_Belongings_Bones",1,0,0,0,0,0,0,0
object category "T_GOB_PriestChamber_Belongings_Scrolls",1,0,0,0,0,0,0,0
object category "T_GOB_PriestChamber_Belongings_Potions",1,0,0,0,0,0,0,0
new treasuretable "GOB_PriestChamber_HiddenContainer"
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Jewelry_Gold",1,0,0,0,0,0,0,0
new treasuretable "GOB_PriestChanber_Chest"
new subtable "-1"
object category "I_GOB_DrowCommander_Amulet",1,0,0,0,0,0,0,0
new treasuretable "GOB_PriestChamber_Ogre"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_ST_GEN_Valuables_Necklace_Copper",1,0,0,0,0,0,0,0
new subtable "1,1;2,1"
object category "T_ST_Food_Meat_Grilled",1,0,0,0,0,0,0,0
new treasuretable "_UND"
new treasuretable "UND_Minotaur_Unarmed"
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
new treasuretable "UND_Minotaur_Armed"
new subtable "-1"
object category "I_UND_Minotaur_BeltAmulet",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Normal",1,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_Cargo_Jewelry"
new subtable "2,1;3,1;4,1"
object category "T_Valuables_Jewelry",1,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_Cargo_Alcohol"
new subtable "2,1;3,1;4,1"
object category "T_ST_Alcohol_Medium",1,0,0,0,0,0,0,0
object category "T_ST_Alcohol_Valuable",1,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_MetalBars"
new subtable "1,1;2,1"
object category "I_OBJ_Metalbar_Bronze",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "I_OBJ_Metalbar_Silver",1,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_Cargo_UNDminerals"
new subtable "3,1; 4,1"
object category "I_OBJ_Crystal_ChasmCreeper",2,0,0,0,0,0,0,0
object category "I_OBJ_Crystal_Laculite",2,0,0,0,0,0,0,0
object category "I_OBJ_Crystal_Viridian",2,0,0,0,0,0,0,0
object category "I_OBJ_Crystal_LolthsCandle",2,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_Weapons"
new subtable "2,1"
object category "T_PLA_ZhentHideout_Container_Weapons_Daggers",1,0,0,0,0,0,0,0
object category "T_PLA_ZhentHideout_Container_Weapons_Longsword",1,0,0,0,0,0,0,0
object category "T_PLA_ZhentHideout_Container_Weapons_LightCrossbow",1,0,0,0,0,0,0,0
object category "T_PLA_ZhentHideout_Container_Weapons_Scimitar",1,0,0,0,0,0,0,0
object category "T_PLA_ZhentHideout_Container_Weapons_Shortsword",1,0,0,0,0,0,0,0
object category "T_PLA_ZhentHideout_Container_Weapons_HandCrossbow",1,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_Arrows"
new subtable "3,1"
object category "T_ST_SpecialArrow_Uncommon",1,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_Grenades"
new subtable "2,1"
object category "I_OBJ_AcidBottle",2,0,0,0,0,0,0,0
object category "I_OBJ_Bomb",2,0,0,0,0,0,0,0
new subtable "2,1"
object category "I_OBJ_FireBottle",1,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_LockedCargo"
new subtable "1,1"
object category "T_UND_ZhentPort_Grenades",1,0,0,0,0,0,0,0
object category "T_UND_ZhentPort_Arrows",1,0,0,0,0,0,0,0
object category "T_UND_ZhentPort_Weapons",1,0,0,0,0,0,0,0
object category "T_UND_ZhentPort_MetalBars",1,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_Cargo"
new subtable "1,1"
object category "T_UND_ZhentPort_Cargo_Jewelry",1,0,0,0,0,0,0,0
object category "T_UND_ZhentPort_Cargo_Alcohol",1,0,0,0,0,0,0,0
object category "T_UND_ZhentPort_Cargo_UNDminerals",1,0,0,0,0,0,0,0
object category "T_PLA_ZhentHideout_Container_Lockpicks",1,0,0,0,0,0,0,0
object category "T_PLA_ZhentHideout_Container_Poison",1,0,0,0,0,0,0,0
object category "T_Supply_Torches",1,0,0,0,0,0,0,0
object category "T_Empty",2,0,0,0,0,0,0,0
new treasuretable "UND_ZhentPort_NecromancyShipment"
new subtable "2,1"
object category "I_OBJ_Scroll_SpeakWithDead",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Scroll_FalseLife",1,0,0,0,0,0,0,0
new treasuretable "UND_Myconid_Mushroom"
new subtable "1,1"
object category "I_CONS_Mushrooms_Nightlight_Piece",2,0,0,0,0,0,0,0
object category "I_CONS_Mushrooms_SwarmingToadstool",3,0,0,0,0,0,0,0
object category "I_CONS_Mushrooms_Bonecap",1,0,0,0,0,0,0,0
object category "I_CONS_Mushrooms_RoguesMorsel",2,0,0,0,0,0,0,0
new treasuretable "UND_Myconid_GenericCorpse"
new subtable "1,1; 2,1"
object category "I_ALCH_Ingredient_Part_MyconidSpore_Haste",1,0,0,0,0,0,0,0
object category "I_ALCH_Ingredient_Part_MyconidSpore_Poison",2,0,0,0,0,0,0,0
object category "I_OBJ_Myconid_Flesh",5,0,0,0,0,0,0,0
new subtable "0,1;1,2;2,1"
object category "T_UND_Myconid_Mushroom",1,0,0,0,0,0,0,0
new treasuretable "UND_Myconid_Green"
new subtable "0,1;1,2;2,1"
object category "T_UND_Myconid_Mushroom",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Myconid_Flesh",1,0,0,0,0,0,0,0
new treasuretable "UND_Myconid_Black"
new subtable "0,1;1,2;2,1"
object category "T_UND_Myconid_Mushroom",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Myconid_Flesh",1,0,0,0,0,0,0,0
new treasuretable "UND_Myconid_White"
new subtable "0,1;1,2;2,1"
object category "T_UND_Myconid_Mushroom",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Myconid_Flesh",1,0,0,0,0,0,0,0
new treasuretable "UND_Myconid_SovereignCorpse"
new subtable "1,1"
object category "I_OBJ_Scroll_HoldPerson",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_Blur",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_PrayerOfHealing",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_UND_Myconid_Green",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_UND_Myconid_Black",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_UND_Myconid_White",1,0,0,0,0,0,0,0
new treasuretable "UND_MycoVillage_AlchemistDwarf_Trade"
new subtable "-1"
object category "I_UND_Myco_Alchemist_HealerGloves",1,0,0,0,0,0,0,0
new subtable "1,1"
EndLevel "6"
object category "T_EquipmentTrader_BodyArmor_Magic",1,0,0,0,0,0,0,0
new subtable "3,1"
EndLevel "6"
object category "T_ST_SimpleRangedWeapons_1",1,0,0,0,0,0,0,0
object category "T_ST_MartialRangedWeapons_1",1,0,0,0,0,0,0,0
new subtable "3,1"
EndLevel "6"
object category "T_ST_SimpleRangedWeapons",1,0,0,0,0,0,0,0
object category "T_ST_MartialRangedWeapons",1,0,0,0,0,0,0,0
new subtable "1,1"
EndLevel "6"
object category "I_ARM_Leather_Body",0,0,0,0,0,0,0,0
new subtable "1,1"
EndLevel "6"
object category "I_ARM_Helmet_Leather",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Animal_Speaking",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Invisibility",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Fire_Resistance",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Solution_Potion_DetectThoughts",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Hill_Giant_Strength",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_AlchemistTrader_Poison",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
new subtable "2,1"
EndLevel "6"
object category "I_WPN_Torch",1,0,0,0,0,0,0,0
new subtable "1,1"
EndLevel "6"
object category "T_UND_Supplies",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_ST_Dye",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_ST_DyeRare",1,0,0,0,0,0,0,0
new subtable "-5"
object category "I_OBJ_Dye_Remover",1,0,0,0,0,0,0,0
new treasuretable "UND_MushroomHunter"
new subtable "1,1"
object category "I_OBJ_Rope",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Kitchenware_Cutlery_Knife_Poor",1,0,0,0,0,0,0,0
new treasuretable "UND_MushroomHunter_QuestReward"
new subtable "-1"
object category "I_MAG_Monk_Magic_Gloves",1,0,0,0,0,0,0,0
new treasuretable "UND_MycoVillage_BroodingSovereign_QuestReward"
new subtable "-1"
object category "I_MAG_Frost_GenerateFrostOnDamage_Gloves",1,0,0,0,0,0,0,0
new treasuretable "UND_MycoVillage_DeadDrowHermit_Book"
new subtable "1,1"
object category "BookScholar",1,0,0,0,0,0,0,0
new treasuretable "UND_MycoVillage_DeadDrowHermit"
new subtable "3,1"
object category "T_ST_Alchemy_Crystals",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Alchemy_Poison",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_Alchemy_Loot_Rare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "UND_MycoVillage_DeadDrowHermit_Backpack"
new subtable "1,1"
object category "I_OBJ_Scroll_FalseLife",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_HoldPerson",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alcohol",1,0,0,0,0,0,0,0
new treasuretable "UND_SocietyOfBrilliance_Book"
new subtable "1,1"
object category "BookScholar",2,0,0,0,0,0,0,0
object category "BookMonsters",1,0,0,0,0,0,0,0
new treasuretable "UND_SocietyOfBrilliance_Hobgoblin"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "2,1; 3,1"
object category "T_UND_SocietyOfBrilliance_Book",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UND_SocietyOfBrilliance_MagicMissileNecklace",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UND_SocietyOfBrilliance_DarkvisionRing",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_ARM_CircletOfBlasting",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Scroll_Revivify",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "I_OBJ_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Tool_IdentifyingGlass",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_TempHP_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_TerrainWalkers_Boots",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_UND_Supplies",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Fire_HeatOnInflictBurning_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BasicEnchanted_Quarterstaff",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Bonded_Baneful_Shortsword",1,0,0,0,0,0,0,0
new treasuretable "UND_SocietyOfBrilliance_Mindflayer"
new subtable "2,1; 3,1"
object category "T_UND_SocietyOfBrilliance_Book",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UND_SocietyOfBrilliance_ResonanceStaff",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UND_SocietyOfBrilliance_PullingRing",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_GOB_DrowCommander_Amulet",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "I_OBJ_MindflayerBulb_Caustic",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "I_OBJ_MindflayerBulb_Spiked",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "I_OBJ_MindflayerBulb_Vacuum",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Potion_Of_Psychic_Resistance",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_PHB_ofPower_Pearl_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Thunder_ReverberationOnStatusApply_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Shadow_SpellDCBonusWhileObscured_Circlet",1,0,0,0,0,0,0,0
new treasuretable "UND_SocietyOfBrilliance_Chest"
new subtable "2,1;3,1"
object category "T_UND_SocietyOfBrilliance_Book",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Camp_Pack",1,0,0,0,0,0,0,0
new treasuretable "UND_Bulette"
new subtable "-1"
object category "I_MAG_Violence_LowHP_Violence_Clothes",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Tool_Shovel",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Bucket",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
new treasuretable "UND_SeluneOutpost_Treasure"
new subtable "-1"
object category "I_MAG_Radiant_RadiatingOrb_Armor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Exploration_Additional",1,0,0,0,0,0,0,0
new treasuretable "UND_SeluneOutpost_Weapons"
new subtable "2,1"
object category "T_ST_MartialMeleeWeapons",1,0,0,0,0,0,0,0
new subtable "0,1; 1,1"
object category "T_ST_SimpleMeleeWeapons",1,0,0,0,0,0,0,0
new treasuretable "UND_SeluneOutpost_Valuables"
new subtable "1,1"
object category "T_ST_GEN_Valuables_Necklace_Silver",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new treasuretable "UND_SeluneOutpost_Paladin_Treasure"
new subtable "-1"
object category "I_MAG_Paladin_SmiteSpellsSupport_Helmet",1,0,0,0,0,0,0,0
new treasuretable "UND_SeluneOutpost_Grenades"
new subtable "2,1"
object category "I_OBJ_FireBottle",1,0,0,0,0,0,0,0
new treasuretable "UND_SeluneOutpost_Skeleton"
new subtable "1,1"
object category "T_Gold_Meager",2,0,0,0,0,0,0,0
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
object category "T_Empty",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_UND_SeluneOutpost_Key",1,0,0,0,0,0,0,0
new treasuretable "UND_PetrifiedDrow_Drow_Generic"
new subtable "1,1"
object category "T_Gold_Pocket_Random",1,0,0,0,0,0,0,0
new subtable "0,1; 1,1"
object category "T_ST_GEN_Valuables_Jewelry_Silver",1,0,0,0,0,0,0,0
new subtable "0,1; 1,2"
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
new treasuretable "UND_PetrifiedDrow_Drow_Commander"
new subtable "1,1"
object category "T_Gold_Combat_Leader_Weak",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Necklace_Silver",1,0,0,0,0,0,0,0
new subtable "1,1; 2,1"
object category "T_ST_GEN_Valuables_Ring_Silver",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Camp_Pack",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_LightningBlast_Amulet",1,0,0,0,0,0,0,0
new treasuretable "ST_UND_Tower_Books"
new subtable "1,1"
object category "BookScholar",3,0,0,0,0,0,0,0
object category "BookEntertainment",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_Supply_Books"
new subtable "1,1; 2,1"
object category "T_ST_UND_Tower_Books",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_Supply_AutomatonParts"
new subtable "1,1; 2,1"
object category "T_GEN_AutomatonPart",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_Supply_Generic"
new subtable "1,1"
object category "T_UND_Tower_Supply_AutomatonParts",2,0,0,0,0,0,0,0
object category "T_Supply_Tools",1,0,0,0,0,0,0,0
object category "T_Supply_Potions",1,0,0,0,0,0,0,0
object category "T_Empty",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_Supply_Lab"
new subtable "1,1"
object category "T_Supply_Potions",1,0,0,0,0,0,0,0
object category "T_Supply_Alchemy_Mushrooms_Underdark",2,0,0,0,0,0,0,0
object category "T_Supply_Alchemy_Crystals",1,0,0,0,0,0,0,0
object category "T_ST_UND_Tower_Books",2,0,0,0,0,0,0,0
new treasuretable "UND_Tower_Cupboards"
new subtable "1,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
object category "T_ST_UND_Tower_Books",1,0,0,0,0,0,0,0
object category "T_ST_GEN_Valuables_Ring_Copper",1,0,0,0,0,0,0,0
object category "T_ST_GEN_Valuables_Kitchenware_Cups_Silver",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_LibraryScroll"
new subtable "1,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_Library"
new subtable "1,1; 2,1"
object category "T_ST_UND_Tower_Books",1,0,0,0,0,0,0,0
new subtable "0,1; 1,1; 2,1"
object category "T_UND_Tower_LibraryScroll",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_Library_LotsOfScrolls"
new subtable "3,1"
object category "T_UND_Tower_LibraryScroll",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_RingArcana_Chest"
new subtable "-1"
object category "I_UND_Tower_RingArcana",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_CONS_DRINK_Rum",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_AmuletDetectThoughts_Chest"
new subtable "-1"
object category "I_UND_Tower_AmuletDetectThoughts",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_SecretCellar_RewardChest"
new subtable "-1"
object category "I_MAG_ChargedLightning_Resistance_Ring",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Exploration_Major",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Scrolls_3",1,0,0,0,0,0,0,0
new treasuretable "UND_Duergar_Generic"
new subtable "1,1"
object category "T_Gold_Pocket_Random",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Jewelry_Copper",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_GlowcapMushroom",1,0,0,0,0,0,0,0
object category "I_Cup_Mug_Metal",1,0,0,0,0,0,0,0
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
object category "I_OBJ_Tool_Hammer",1,0,0,0,0,0,0,0
new treasuretable "UND_Duergar_Officer"
new subtable "1,1"
object category "T_Gold_Combat_Leader_Weak",1,0,0,0,0,0,0,0
new subtable "0,1; 1,1; 2,1"
object category "T_ST_GEN_Valuables_Ring_Copper",1,0,0,0,0,0,0,0
new subtable "0,1; 1,1"
object category "T_ST_GEN_Valuables_Necklace_Copper",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Valuables_Gems",3,0,0,0,0,0,0,0
new treasuretable "UND_Duergar_GnomeSlave"
new subtable "1,1"
object category "T_Empty",1,0,0,0,0,0,0,0
object category "T_Gold_Meager",2,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Vegetable_Potato",1,0,0,0,0,0,0,0
object category "I_Cup_Metal",1,0,0,0,0,0,0,0
object category "I_OBJ_Bowl",1,0,0,0,0,0,0,0
new treasuretable "UND_Duergar_GnomeWarrior_Dead"
new subtable "1,1; 2,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
object category "I_OBJ_Potion_Healing",1,0,0,0,0,0,0,0
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
object category "T_Scroll",1,0,0,0,0,0,0,0
object category "I_WPN_Dagger",1,0,0,0,0,0,0,0
object category "I_WPN_Club",1,0,0,0,0,0,0,0
object category "I_OBJ_Tool_Shovel",1,0,0,0,0,0,0,0
new treasuretable "UND_DeepGnome_Dead_TreasureNearMyco"
new subtable "1,1"
object category "T_Gold_Stash_Modest",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UND_Duergar_ShortswordOfFirstBlood",1,0,0,0,0,0,0,0
new treasuretable "UND_LoneDuergar_QuestReward"
new subtable "-1"
object category "I_MAG_Monk_Magic_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Shove_ACboost_Ring",1,0,0,0,0,0,0,0
new treasuretable "UND_Duergar_Raft_Chest"
new subtable "-1"
object category "I_UND_DuergarRaft_GruesomeHammer",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new treasuretable "UND_Duergar_DrowCommander"
new subtable "1,1"
object category "T_Gold_Trader_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Necklace_Silver",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_ST_GEN_Valuables_Ring_Silver",1,0,0,0,0,0,0,0
new treasuretable "UND_Duergar_Rothe_Food"
new subtable "1,1"
object category "T_Supply_Alchemy_Mushrooms_Underdark",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_AutomatonCorpse"
new subtable "1,1"
object category "T_Empty",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_AnimatedArmorCorpse"
new subtable "1,1"
object category "T_Empty",1,0,0,0,0,0,0,0
new treasuretable "UND_Tower_HelmedHorrorCorpse"
new subtable "1,1"
object category "T_Empty",1,0,0,0,0,0,0,0
new treasuretable "UND_DrowResupply_Chest"
new subtable "1,1"
object category "I_OBJ_Antitoxin",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Oil_Of_The_Basilisk",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_StuddedLeather_Body_Drow",1,0,0,0,0,0,0,0
new treasuretable "UND_DrowResupply_Basket"
new subtable "1,1"
object category "I_CONS_DRINK_Water_Bottle",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new treasuretable "UND_DuergarBlacksmith_Chest"
new subtable "-1"
object category "I_UND_DuergarBlacksmithHammer",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "I_OBJ_Metalbar_Silver",1,0,0,0,0,0,0,0
new treasuretable "UND_CaveInBooster_LegsContainer"
new subtable "1,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_Shoes",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_Ring_H",1,0,0,0,0,0,0,0
new treasuretable "UND_DrowDisguiseBooster"
new subtable "-1"
object category "I_UND_DrowDisguiseCowl",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new treasuretable "UND_FairyRings_DeadBody"
new subtable "1,1"
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new treasuretable "UND_KuoToa_Belongings"
new subtable "1,1"
object category "T_Monster_KuoToa",1,0,0,0,0,0,0,0
new treasuretable "UND_KuoToa_Gold"
new subtable "1,1"
object category "T_Gold_Stash_Normal",1,0,0,0,0,0,0,0
new treasuretable "UND_KuoToa_Boss"
new subtable "1,1"
