treasure itemtypes "Common","Uncommon","Rare","Epic","Legendary","Divine","Unique"
new subtable "1,1"
object category "T_Gold_Pocket_Modest",2,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Normal",2,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Ingredient_Alchemy_Common",2,0,0,0,0,0,0,0
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "MagicScroll_Utility",1,0,0,0,0,0,0,0
object category "MagicScroll",1,0,0,0,0,0,0,0
new treasuretable "LOW_Druid_Weak"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_BGO_Supplies_Poor",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "T_ST_Alchemy_Herb",2,0,0,0,0,0,0,0
object category "T_ST_Alchemy_Mushroom_Common",2,0,0,0,0,0,0,0
new treasuretable "LOW_Streets_MyCabbage_Trader"
new subtable "1,1"
object category "T_Gold_Trader_Poor",1,0,0,0,0,0,0,0
new subtable "2,1;3,1;4,1"
object category "I_CONS_FOOD_Vegetable_Lettuce",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_BGO_Supplies_Poor",1,0,0,0,0,0,0,0
new treasuretable "LOW_Streets_ProtectionCharms_Trader"
new subtable "1,1"
object category "T_Gold_Trader_Poor",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "T_ST_GEN_Valuables_Necklace_Copper",3,0,0,0,0,0,0,0
object category "T_ST_GEN_Valuables_Necklace_Silver",1,0,0,0,0,0,0,0
new subtable "2,1;3,1;4,1"
object category "T_ST_GEN_Valuables_Ring_Copper",2,0,0,0,0,0,0,0
object category "T_ST_GEN_Valuables_Ring_Silver",1,0,0,0,0,0,0,0
new treasuretable "LOW_Streets_GhostWatch"
new subtable "1,1"
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
object category "I_WPN_Torch",1,0,0,0,0,0,0,0
object category "I_OBJ_Candle",1,0,0,0,0,0,0,0
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
new treasuretable "LOW_RefugeeHostel_Belongings"
new subtable "1,1"
object category "T_WYR_Refugee_Belongings",1,0,0,0,0,0,0,0
new treasuretable "LOW_SteepsTrader_Armor"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_EndGame_HalfPlate",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_BodyArmor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_BodyArmor_Magic",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_SecondaryArmor",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_ST_DyeRandom",1,0,0,0,0,0,0,0
new subtable "-10"
object category "I_OBJ_Dye_Remover",1,0,0,0,0,0,0,0
new treasuretable "LOW_SteepsTrader_Weapons"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Ranged",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Melee_Adjusted",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_DeadShot_Longbow",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BG_OfAges_Flail",1,0,0,0,0,0,0,0
new treasuretable "LOW_SteepsTrader_Consumables"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Vendor_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Flasks",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Alcohol",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RogueTools_Supply",1,0,0,0,0,0,0,0
new treasuretable "LOW_SteepsTrader_BooksAndScrolls"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Scrolls",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_GEN_Book_Baldurs_Gate",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_GEN_Book_Gods",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_GEN_Book_History",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_GEN_Book_Uncommon_Races",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_GEN_Book_Taverns",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_GEN_Book_Smut",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_GEN_Book_Faerun",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_GEN_Book_Monster_Races",1,0,0,0,0,0,0,0
new treasuretable "LOW_BlushingMermaid_Barkeep"
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Vendor_Barkeep_Poor",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Supplies_Vendor_Cook",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Supplies_Vendor_Poor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Camp_Pack",1,0,0,0,0,0,0,0
new subtable "0,1;1,1;2,1"
object category "T_ST_Food_Rotten",1,0,0,0,0,0,0,0
new treasuretable "LOW_DevilsFee_Diabolist_Junk"
new subtable "1,1"
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
object category "I_OBJ_Candle",1,0,0,0,0,0,0,0
object category "T_Valuables_Incense",1,0,0,0,0,0,0,0
object category "I_OBJ_Candle_Gold_Purple",1,0,0,0,0,0,0,0
new treasuretable "LOW_DevilsFee_Diabolist_Trade"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "I_OBJ_FireBottle",2,0,0,0,0,0,0,0
object category "I_ALCH_Solution_Grenade_Web",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_Alchemy_PotionOrOil",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Alchemy_Loot_Common",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "T_LOW_DevilsFee_Diabolist_Junk",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_ST_DyeVeryRare",1,0,0,0,0,0,0,0
new subtable "-5"
object category "I_OBJ_Dye_Remover",1,0,0,0,0,0,0,0
new treasuretable "LOW_DevilsFee_Diabolist_Trade_Magic"
new subtable "1,1"
object category "T_LOW_DevilsFee_Diabolist_Trade",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "MagicScroll_Necro_3",1,0,0,0,0,0,0,0
new subtable "1,1;2,1"
object category "MagicScroll_Necro_4",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Supply_Scrolls_Necro",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Supply_Alchemy_Loot_Rare",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_PHB_PactKeeper_Quarterstaff",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_MM_Sorcery_SeekingSpell_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Infernal_Hellbeard_Halberd",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Warlock_Twinned_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_EndGameCaster_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Druid_Wildshape_Hat",1,0,0,0,0,0,0,0
new treasuretable "LOW_SaveHope_QuestReward"
new subtable "-1"
object category "I_MAG_PHB_OfSoulCatching_Gloves",1,0,0,0,0,0,0,0
new treasuretable "LOW_Apothecary_Bonecloak_NoNobleStalk"
new subtable "1,1"
object category "T_UND_MycoVillage_AlchemistDwarf_Trade_Magic",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_Ingredient_Alchemy_Common",1,0,0,0,0,0,0,0
new subtable "7,1"
object category "T_Ingredient_Alchemy_Rare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
new subtable "15,1"
object category "T_Alchemy_Potion",1,0,0,0,0,0,0,0
new treasuretable "LOW_Apothecary_Bonecloak_HasNobleStalk"
new subtable "1,1"
object category "T_LOW_Apothecary_Bonecloak_NoNobleStalk",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "I_UND_Noblestalk",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "7,1"
object category "T_Alchemy_Potion_Elixir",1,0,0,0,0,0,0,0
new subtable "7,1"
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
new treasuretable "LOW_Apothecary_Bonecloak_Mohan"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_RogueTools_Supply",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Alchemy_Potion_Utility_Supply",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Throwable_Supply",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_SpecialArrow_Supply",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_Trade_Magic"
new subtable "-1"
object category "I_MAG_Druid_Land_Magic_Leather_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_PHB_OfRegeneration_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_SoulRejunevation_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Harpers_OfWeapons_Quarterstaff",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_GleamingSorcery_Hat",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Warlock_Quickened_Gloves",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_Trade"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_LOW_SorcerousSundries_Trade_Magic",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "T_DEN_Prodigy_Book",1,0,0,0,0,0,0,0
new subtable "50,1"
object category "T_Supply_Scrolls",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Clothes_Wizard_Hat_Supply",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_Robe_Body",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_Robe_Body_Sorcerer",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_TolnaTomeMonger"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "15,1"
object category "T_GEN_Book_Magic",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_EquipmentTrader_Scrolls",1,0,0,0,0,0,0,0
new treasuretable "LOW_RamazithsTower_Lorroakan"
new subtable "1,1"
object category "T_Gold_Pocket_Wealthy",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "T_Ingredient_Alchemy_Rare",1,0,0,0,0,0,0,0
new treasuretable "LOW_RamazithsTower_Lorroakan_NightsongReward"
new subtable "1,1"
object category "LOW_RamazithsTower_Lorroakan_NightsongReward",1,0,0,0,0,0,0,0
new treasuretable "LOW_Guildhall_Bartender"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Vendor_Barkeep_Fancy",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_ST_Alcohol_Cheap",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_ST_Alcohol_Medium",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Vendor_Cook",1,0,0,0,0,0,0,0
new subtable "1,1; 2,1; 3,1"
object category "I_CONS_Drug_Ether",1,0,0,0,0,0,0,0
new subtable "1,1; 2,1; 3,1"
object category "I_CONS_Drug_Dreammist",1,0,0,0,0,0,0,0
new subtable "1,1; 2,1; 3,1"
object category "I_CONS_Drug_Silkroot",1,0,0,0,0,0,0,0
new subtable "1,1; 2,1; 3,1"
object category "I_CONS_Drug_Terazul",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Drunken_Cloth",1,0,0,0,0,0,0,0
new treasuretable "LOW_Guildhall_FetchersBrat_Trade_Magic"
new subtable "-1"
object category "I_MAG_Critical_HidingCritical_Cloak",1,0,0,0,0,0,0,0
new treasuretable "LOW_Guildhall_FetchersBrat_Trade"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Camp_Pack",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Valuables_Jewelry",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_LOW_Guildhall_FetchersBrat_Trade_Magic",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1;6,1"
object category "T_ST_Alchemy_Herb_Rare",1,0,0,0,0,0,0,0
object category "T_ST_Alchemy_Mushroom_Rare",2,0,0,0,0,0,0,0
object category "T_ST_Alchemy_Loot_Rare",4,0,0,0,0,0,0,0
new subtable "3,1;4,1,5,1;6,1"
object category "T_Alchemy_Potion_Utility",1,0,0,0,0,0,0,0
object category "T_Alchemy_Potion_Elixir",1,0,0,0,0,0,0,0
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Clothes_Wizard_Hat",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_DyeVeryRare",1,0,0,0,0,0,0,0
new subtable "8,1"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
new treasuretable "LOW_MysticCarrion_Trade_Magic"
new subtable "-1"
object category "I_MAG_WYRM_UndeadProtector_Robe",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_EndGameCaster_Hood",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Druid_Spore_Magic_Leather_Armor",1,0,0,0,0,0,0,0
new treasuretable "LOW_MysticCarrion_Trade"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_LOW_MysticCarrion_Trade_Magic",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Supply_Scrolls_Necro",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Supply_Alchemy_Loot_Rare",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Scroll_SpeakWithDead",1,0,0,0,0,0,0,0
new treasuretable "LOW_MysticCarrion_Thrumbo"
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Supply_Scrolls_Necro",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Supply_Alchemy_Loot_Common",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Alchemy_Loot_Rare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_SpeakWithDead",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_FOOD_PorkHead",1,0,0,0,0,0,0,0
new treasuretable "LOW_MysticCarrion_Hoard_Chest"
new subtable "1,1"
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
object category "T_Gold_Stash_Modest",2,0,0,0,0,0,0,0
object category "T_Gold_Stash_Normal",3,0,0,0,0,0,0,0
new treasuretable "LOW_InfernalTrade"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Supply_Alchemy_Poison",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "T_Alchemy_PotionOrCoating",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Supply_Scrolls_Necro",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BG_Gargoyle_Boots",1,0,0,0,0,0,0,0
new treasuretable "LOW_LadyJannath"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Valuables_Painting_Supply",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "T_Valuables_Jewelry",1,0,0,0,0,0,0,0
new subtable "2,1;3,1;4,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_DyeVeryRare",1,0,0,0,0,0,0,0
new treasuretable "LOW_Weaponsmith_Trade"
new subtable "-1"
object category "I_MAG_EndGame_Metal_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_EndGame_Plate_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BG_OfTheMasters_Legacy_Gauntlet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_DevilsBlackmith_ScaleMail",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_DEN_Weaponsmith_Trade",1,0,0,0,0,0,0,0
new treasuretable "LOW_FireworksHouse_Trader"
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "T_FireworksContainer",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_GEN_Torch_Colored_Supply",1,0,0,0,0,0,0,0
new subtable "2,1;3,1;4,1"
object category "I_ALCH_Solution_Grenade_Light",3,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_ST_DyeRare",1,0,0,0,0,0,0,0
new treasuretable "LOW_FireworksHouse_BaniteClerk02"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "I_OBJ_ArrowOfDetonation",1,0,0,0,0,0,0,0
object category "I_OBJ_ArrowOfSmokepowder",1,0,0,0,0,0,0,0
new subtable "6,1"
object category "I_OBJ_Bomb",1,0,0,0,0,0,0,0
object category "I_OBJ_FireBottle",1,0,0,0,0,0,0,0
object category "I_OBJ_AcidBottle",1,0,0,0,0,0,0,0
object category "I_ALCH_Solution_Grenade_SporesToxic",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "I_ALCH_Ingredient_Part_MyconidSpore_Poison",1,0,0,0,0,0,0,0
object category "I_ALCH_Ingredient_Loot_FireAmber",2,0,0,0,0,0,0,0
new subtable "4,1"
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
new treasuretable "LOW_FireworksHouse_BaniteClerk02_FreeSample"
new subtable "-1"
object category "I_OBJ_ArrowOfDetonation",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_ArrowOfSmokepowder",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_Bomb",1,0,0,0,0,0,0,0
new treasuretable "LOW_RooftopCache"
new subtable "2,1;3,1;4,1"
object category "I_OBJ_Kit_ThievesTools",3,0,0,0,0,0,0,0
object category "I_OBJ_Kit_TrapDisarm",2,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "I_ALCH_Solution_Elixir_Darkvision",1,0,0,0,0,0,0,0
object category "I_ALCH_Solution_Potion_Flying",1,0,0,0,0,0,0,0
object category "I_OBJ_Potion_Of_Speed",1,0,0,0,0,0,0,0
object category "I_OBJ_Potion_Of_Invisibility",1,0,0,0,0,0,0,0
object category "I_OBJ_Kit_Disguise",1,0,0,0,0,0,0,0
object category "I_ALCH_Solution_Potion_Jump",1,0,0,0,0,0,0,0
object category "I_ALCH_Solution_Grenade_Web",1,0,0,0,0,0,0,0
object category "I_ALCH_Solution_Potion_FeatherFall",1,0,0,0,0,0,0,0
object category "I_ALCH_Solution_Elixir_Alertness",1,0,0,0,0,0,0,0
object category "I_ALCH_Solution_Elixir_SeeInvisible",1,0,0,0,0,0,0,0
new treasuretable "LOW_Mohan"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "I_OBJ_Kit_Disguise",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "T_Alchemy_Oil",1,0,0,0,0,0,0,0
new subtable "3,1;4,1"
object category "T_Scroll",1,0,0,0,0,0,0,0
new treasuretable "LOW_Ptaris_Treasure"
new subtable "-1"
object category "I_MAG_LegendaryEvasion_Amulet",1,0,0,0,0,0,0,0
new treasuretable "LOW_Undercity_Ambush_Treasure"
new subtable "1,1"
object category "T_Exploration_Major",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Exploration_Additional",1,0,0,0,0,0,0,0
new treasuretable "LOW_Figaro_Trade"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "15,1"
object category "T_Clothes_Rich_Random_Supply",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_Vanity_Body_Deva",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_Vanity_Deva_Shoes",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_Vanity_ElegantRobe",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_Vanity_Body_Leather_Bright",1,0,0,0,0,0,0,0
new subtable "9,1"
object category "T_Clothes_Underwear",1,0,0,0,0,0,0,0
new subtable "4,1;5,1;6,1"
object category "T_ST_GEN_Valuables_Jewelry_Silver",2,0,0,0,0,0,0,0
object category "T_ST_GEN_Valuables_Jewelry_Gold",3,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Dyes_AllRare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Dyes_AllVeryRare",1,0,0,0,0,0,0,0
new subtable "-10"
object category "I_OBJ_Dye_Remover",1,0,0,0,0,0,0,0
new treasuretable "LOW_Figaro_Assistant"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_Clothes_Rich_Random_Supply",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Clothes_Underwear",1,0,0,0,0,0,0,0
new subtable "2,1;3,1;4,1"
object category "T_ST_GEN_Valuables_Jewelry_Silver",2,0,0,0,0,0,0,0
object category "T_ST_GEN_Valuables_Jewelry_Gold",2,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_DyeRare",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_DyeVeryRare",1,0,0,0,0,0,0,0
new subtable "-10"
object category "I_OBJ_Dye_Remover",1,0,0,0,0,0,0,0
new treasuretable "LOW_VoicelessPenitent"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Supply_Alchemy_Loot_Common",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Supply_Alchemy_Loot_Rare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Alchemy_Mushrooms_Rare",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Barbarian_BoneSpike_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Druid_Moon_Magic_Leather_Armor",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_Kit_TrapDisarm",1,0,0,0,0,0,0,0
new treasuretable "LOW_GortashParent_Trade"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "3,1;2,1"
object category "T_Clothes_Variation_Shoes",1,0,0,0,0,0,0,0
new subtable "2,1;1,1"
object category "T_Clothes_Variation_Boots",1,0,0,0,0,0,0,0
new subtable "2,1;1,1"
object category "T_Clothes_Vanity_Shoes_Rich",1,0,0,0,0,0,0,0
new treasuretable "LOW_KurwinCoffin_BuriedManCasket"
new subtable "1,1"
object category "T_Clothes_Vanity_Body_Rich",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Clothes_Vanity_Shoes_Rich",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Ring_Gold",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_GEN_Valuables_Necklace_Gold",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Rapier_1",1,0,0,0,0,0,0,0
new treasuretable "LOW_Hag"
new subtable "1,1"
object category "T_Gold_Combat_Leader_Strong",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "9,1"
object category "T_Ingredient_Alchemy_Rare",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_ALCH_Solution_Potion_Rest_Greater",1,0,0,0,0,0,0,0
new treasuretable "LOW_Grotto_Sharran"
new subtable "1,1"
object category "T_Gold_Pocket_Random",1,0,0,0,0,0,0,0
new subtable "1,1; 2,1"
object category "T_Valuables_Jewelry",1,0,0,0,0,0,0,0
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
object category "T_Valuables_Incense",1,0,0,0,0,0,0,0
object category "I_OBJ_Candle_Gold",1,0,0,0,0,0,0,0
object category "T_ST_Alcohol_Medium",1,0,0,0,0,0,0,0
object category "T_Ingredient_Alchemy_Common",1,0,0,0,0,0,0,0
object category "T_Empty",1,0,0,0,0,0,0,0
new treasuretable "LOW_Grotto_ShadowheartFriend"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "7,1"
object category "T_Supply_Scrolls_Illusion_Single",1,0,0,0,0,0,0,0
new subtable "7,1"
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_Alchemy_Potion",1,0,0,0,0,0,0,0
new treasuretable "LOW_Grotto_Viconia"
new subtable "1,1"
object category "T_Gold_Pocket_Wealthy",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "LOW_Foundry_Crate_Tools"
new subtable "2,1;3,1"
object category "I_Tool_Crowbar",1,0,0,0,0,0,0,0
object category "I_Tool_Saw",1,0,0,0,0,0,0,0
object category "I_OBJ_Tool_Hammer",1,0,0,0,0,0,0,0
object category "I_OBJ_Tool_Tong",1,0,0,0,0,0,0,0
new treasuretable "LOW_Foundry_Crate_Parts"
new subtable "2,1;3,1"
object category "I_Foundry_Pipe_A",1,0,0,0,0,0,0,0
object category "I_Foundry_Pipe_B",1,0,0,0,0,0,0,0
object category "I_Foundry_Gear_A",1,0,0,0,0,0,0,0
object category "I_Foundry_Gear_B",1,0,0,0,0,0,0,0
new treasuretable "LOW_Foundry_Crate_MetalBars"
new subtable "1,1;2,1;3,1"
object category "I_OBJ_Metalbar_Bronze",1,0,0,0,0,0,0,0
